VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2018-12-31 23:25:10,2018-12-31 23:54:11,1,3.09,1,N,164,246,1,18.0,0.5,0.5,1.0,0.0,0.3,20.3,
2,2018-12-31 23:58:58,2019-01-01 00:27:45,2,4.62,1,N,68,256,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,
2,2018-12-31 23:49:00,2018-12-31 23:57:40,1,1.07,1,N,237,236,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,2018-12-31 23:59:38,2019-01-01 00:13:31,2,6.9,1,N,132,197,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,
2,2018-12-31 23:55:17,2019-01-01 00:23:49,2,4.43,1,N,107,90,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,2018-12-31 23:58:01,2019-01-01 00:03:35,2,0.7,1,N,264,264,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,
2,2018-12-31 13:12:28,2018-12-31 13:18:01,5,0.83,1,N,243,243,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,2018-12-31 22:44:31,2018-12-31 22:58:19,1,4.07,1,N,161,146,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
2,2018-12-31 23:29:15,2019-01-01 22:37:46,1,1.45,1,N,170,141,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,2018-12-31 23:52:16,2018-12-31 23:54:55,1,0.6,1,N,79,4,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
2,2018-12-31 23:32:33,2019-01-01 00:45:54,2,1.82,1,N,90,158,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
2,2018-12-31 23:55:22,2019-01-01 00:03:11,3,1.54,1,N,237,238,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,2018-12-31 23:59:07,2019-01-01 00:31:29,1,6.19,1,N,113,37,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,
2,2018-12-31 23:59:57,2019-01-01 00:00:00,4,0.0,5,N,264,265,1,121.0,0.0,0.5,36.54,0.0,0.3,158.34,
2,2018-12-31 23:55:37,2019-01-01 00:14:56,1,10.29,1,N,141,182,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,
2,2018-12-31 23:57:06,2019-01-01 00:12:06,2,2.86,1,N,17,255,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,2018-12-31 23:25:47,2018-12-31 23:31:04,5,1.22,1,N,75,238,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2018-12-31 23:36:23,2019-01-01 00:54:04,5,4.03,1,N,142,234,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
2,2018-12-31 23:56:23,2019-01-01 00:00:24,1,1.48,1,N,263,74,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
2,2018-12-31 18:46:35,2018-12-31 19:16:08,1,4.92,1,N,13,48,1,22.0,0.5,0.5,3.0,0.0,0.3,26.3,
2,2018-12-31 19:20:40,2019-01-01 18:44:56,1,4.31,1,N,48,13,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
2,2018-12-31 22:25:44,2018-12-31 22:39:20,6,3.71,1,N,113,52,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,
2,2018-12-31 22:49:40,2019-01-01 22:17:00,6,6.92,1,N,65,230,1,26.5,0.5,0.5,1.0,0.0,0.3,28.8,
2,2018-12-31 23:54:33,2019-01-01 00:22:12,1,1.76,1,N,170,246,1,17.0,0.5,0.5,4.58,0.0,0.3,22.88,
2,2018-12-31 23:57:56,2019-01-01 00:32:09,5,15.34,1,N,87,135,1,43.0,0.5,0.5,0.0,0.0,0.3,44.3,
2,2018-12-31 23:51:59,2018-12-31 23:59:25,1,1.64,1,N,263,238,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,2018-12-31 23:59:30,2019-01-01 00:04:09,1,1.27,1,N,68,158,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,2018-12-31 23:57:57,2019-01-01 00:10:45,1,6.6,1,N,132,135,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,2018-12-31 23:55:53,2018-12-31 23:59:32,1,0.45,1,N,41,42,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
2,2018-12-31 23:07:21,2018-12-31 23:26:51,4,7.98,1,N,241,75,1,24.0,0.5,0.5,0.0,0.0,0.3,25.3,
2,2018-12-31 23:33:36,2018-12-31 23:48:36,3,6.57,1,N,75,69,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,
2,2018-12-31 23:51:33,2018-12-31 23:51:36,1,0.0,5,N,69,69,1,10.0,0.0,0.0,0.0,0.0,0.3,10.3,
2,2018-12-31 14:21:06,2018-12-31 14:35:08,6,2.08,1,N,68,158,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,2018-12-31 23:53:33,2019-01-01 00:09:29,4,2.42,1,N,262,141,1,11.5,0.5,0.5,8.0,0.0,0.3,20.8,
2,2018-12-31 23:59:08,2019-01-01 00:01:09,6,0.31,1,N,50,50,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,
2,2018-12-31 23:57:33,2019-01-01 00:02:01,1,0.89,1,N,48,246,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
2,2018-12-31 23:33:53,2018-12-31 23:58:42,4,9.32,1,N,141,49,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,
2,2018-12-31 23:58:34,2019-01-01 00:13:48,2,2.93,1,N,68,148,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,
2,2018-12-31 23:58:59,2019-01-01 00:08:22,1,1.79,1,N,107,170,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
2,2018-12-31 23:47:49,2018-12-31 23:52:25,1,0.55,1,N,68,249,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
2,2018-12-31 23:06:33,2018-12-31 23:15:03,5,1.46,1,N,151,239,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,2018-12-31 23:20:58,2018-12-31 23:30:37,5,2.86,1,N,239,152,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
2,2018-12-31 23:40:10,2018-12-31 23:44:07,5,0.63,1,N,151,166,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,
2,2018-12-31 23:51:40,2019-01-01 00:03:00,5,6.0,1,N,238,243,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,
2,2018-12-31 23:57:01,2019-01-01 00:09:26,1,5.86,1,N,74,129,2,17.5,0.5,0.5,0.0,5.76,0.3,24.56,
2,2018-12-31 20:55:21,2018-12-31 21:26:35,5,12.2,1,N,162,130,1,36.5,0.5,0.5,9.45,0.0,0.3,47.25,
2,2018-12-31 21:31:46,2018-12-31 21:45:22,5,1.01,1,N,234,164,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,
2,2018-12-31 14:25:13,2018-12-31 14:45:06,2,3.42,1,N,249,48,1,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
2,2018-12-31 14:49:32,2019-01-01 14:07:02,1,2.0,1,N,48,249,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
2,2018-12-31 23:59:30,2019-01-01 00:03:09,1,1.06,1,N,229,140,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,
2,2018-12-31 23:59:46,2019-01-01 00:08:54,2,1.06,1,N,161,142,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,2018-12-31 23:58:16,2019-01-01 00:11:37,5,1.35,1,N,162,164,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
2,2018-12-31 23:55:10,2019-01-01 00:20:47,2,5.09,1,N,79,36,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96,
2,2018-12-31 23:53:59,2019-01-01 00:17:27,1,8.46,1,N,48,4,1,26.5,0.5,0.5,6.95,0.0,0.3,34.75,
2,2018-12-31 23:58:00,2019-01-01 00:24:50,6,13.83,1,N,132,198,1,38.0,0.5,0.5,7.86,0.0,0.3,47.16,
2,2018-12-31 23:59:36,2019-01-01 00:16:24,1,3.77,1,N,48,263,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3,
2,2018-12-31 23:57:30,2019-01-01 00:00:55,1,0.58,1,N,144,114,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,2018-12-31 23:59:19,2019-01-01 00:04:32,1,0.9,1,N,148,79,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,2018-12-31 12:50:25,2018-12-31 13:11:34,1,3.15,1,N,48,140,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,2018-12-31 23:59:24,2019-01-01 00:31:15,2,21.09,2,N,132,243,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,
2,2018-12-31 23:58:32,2019-01-01 00:03:16,1,1.47,1,N,237,140,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
2,2018-12-31 23:58:19,2019-01-01 00:08:10,1,0.54,1,N,234,234,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,
2,2018-12-31 23:58:13,2019-01-01 00:12:34,1,7.09,1,N,138,75,2,21.0,0.5,0.5,0.0,5.76,0.3,28.06,
2,2018-12-31 14:22:53,2018-12-31 14:30:44,1,1.46,1,N,50,68,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44,
2,2018-12-31 14:50:26,2019-01-01 14:07:38,1,3.24,1,N,50,113,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,2018-12-31 23:59:26,2019-01-01 00:13:26,2,2.24,1,N,186,224,1,11.0,0.5,0.5,3.08,0.0,0.3,15.38,
2,2018-12-31 23:57:27,2019-01-01 00:09:06,1,2.09,1,N,163,143,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,
2,2018-12-31 23:59:16,2019-01-01 00:17:02,1,4.24,1,N,79,189,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
2,2018-12-31 16:29:39,2019-01-01 16:07:29,6,10.17,1,N,161,181,1,34.0,0.5,0.5,7.06,0.0,0.3,42.36,
2,2018-12-31 23:57:52,2019-01-01 00:13:50,1,6.6,1,N,263,243,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,
2,2018-12-31 23:56:46,2019-01-01 00:06:56,5,3.78,1,N,43,166,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,2018-12-31 23:59:36,2019-01-01 00:23:51,1,12.95,1,N,148,136,2,36.5,0.5,0.5,0.0,0.0,0.3,37.8,
